N,steps,residual
100,7559,4.62083e-05
100,7560,4.61699e-05
100,7561,4.61618e-05
100,7562,4.61234e-05
100,7563,4.61153e-05
100,7564,4.6077e-05
100,7565,4.60688e-05
100,7566,4.60306e-05
100,7567,4.60224e-05
100,7568,4.59843e-05
100,7569,4.59761e-05
100,7570,4.5938e-05
100,7571,4.59298e-05
100,7572,4.58917e-05
100,7573,4.58835e-05
100,7574,4.58455e-05
100,7575,4.58373e-05
100,7576,4.57993e-05
100,7577,4.57911e-05
100,7578,4.57532e-05
100,7579,4.5745e-05
100,7580,4.57072e-05
100,7581,4.5699e-05
100,7582,4.56611e-05
100,7583,4.56529e-05
100,7584,4.56152e-05
100,7585,4.56069e-05
100,7586,4.55692e-05
100,7587,4.5561e-05
100,7588,4.55234e-05
100,7589,4.55151e-05
100,7590,4.54775e-05
100,7591,4.54693e-05
100,7592,4.54317e-05
100,7593,4.54235e-05
100,7594,4.5386e-05
100,7595,4.53777e-05
100,7596,4.53403e-05
100,7597,4.5332e-05
100,7598,4.52947e-05
100,7599,4.52864e-05
100,7600,4.52491e-05
100,7601,4.52408e-05
100,7602,4.52035e-05
100,7603,4.51952e-05
100,7604,4.5158e-05
100,7605,4.51497e-05
100,7606,4.51125e-05
100,7607,4.51042e-05
100,7608,4.50671e-05
100,7609,4.50588e-05
100,7610,4.50217e-05
100,7611,4.50134e-05
100,7612,4.49764e-05
100,7613,4.49681e-05
100,7614,4.49311e-05
100,7615,4.49228e-05
100,7616,4.48859e-05
100,7617,4.48776e-05
100,7618,4.48407e-05
100,7619,4.48324e-05
100,7620,4.47955e-05
100,7621,4.47872e-05
100,7622,4.47504e-05
100,7623,4.47421e-05
100,7624,4.47054e-05
100,7625,4.4697e-05
100,7626,4.46604e-05
100,7627,4.4652e-05
100,7628,4.46154e-05
100,7629,4.4607e-05
100,7630,4.45705e-05
100,7631,4.45621e-05
100,7632,4.45256e-05
100,7633,4.45172e-05
100,7634,4.44808e-05
100,7635,4.44724e-05
100,7636,4.4436e-05
100,7637,4.44276e-05
100,7638,4.43913e-05
100,7639,4.43829e-05
100,7640,4.43466e-05
100,7641,4.43382e-05
100,7642,4.43019e-05
100,7643,4.42935e-05
100,7644,4.42573e-05
100,7645,4.42489e-05
100,7646,4.42128e-05
100,7647,4.42043e-05
100,7648,4.41682e-05
100,7649,4.41598e-05
100,7650,4.41238e-05
100,7651,4.41153e-05
100,7652,4.40793e-05
100,7653,4.40709e-05
100,7654,4.4035e-05
100,7655,4.40265e-05
100,7656,4.39906e-05
100,7657,4.39822e-05
100,7658,4.39463e-05
100,7659,4.39379e-05
100,7660,4.39021e-05
100,7661,4.38936e-05
100,7662,4.38579e-05
100,7663,4.38494e-05
100,7664,4.38137e-05
100,7665,4.38053e-05
100,7666,4.37696e-05
100,7667,4.37611e-05
100,7668,4.37255e-05
100,7669,4.37171e-05
100,7670,4.36815e-05
100,7671,4.3673e-05
100,7672,4.36375e-05
100,7673,4.36291e-05
100,7674,4.35936e-05
100,7675,4.35851e-05
100,7676,4.35497e-05
100,7677,4.35412e-05
100,7678,4.35059e-05
100,7679,4.34974e-05
100,7680,4.34621e-05
100,7681,4.34536e-05
100,7682,4.34183e-05
100,7683,4.34098e-05
100,7684,4.33746e-05
100,7685,4.33661e-05
100,7686,4.33309e-05
100,7687,4.33224e-05
100,7688,4.32873e-05
100,7689,4.32788e-05
100,7690,4.32437e-05
100,7691,4.32352e-05
100,7692,4.32002e-05
100,7693,4.31916e-05
100,7694,4.31567e-05
100,7695,4.31481e-05
100,7696,4.31132e-05
100,7697,4.31047e-05
100,7698,4.30698e-05
100,7699,4.30613e-05
100,7700,4.30265e-05
100,7701,4.30179e-05
100,7702,4.29831e-05
100,7703,4.29746e-05
100,7704,4.29399e-05
100,7705,4.29313e-05
100,7706,4.28966e-05
100,7707,4.28881e-05
100,7708,4.28534e-05
100,7709,4.28449e-05
100,7710,4.28103e-05
100,7711,4.28017e-05
100,7712,4.27672e-05
100,7713,4.27586e-05
100,7714,4.27241e-05
100,7715,4.27155e-05
100,7716,4.26811e-05
100,7717,4.26725e-05
100,7718,4.26381e-05
100,7719,4.26295e-05
100,7720,4.25952e-05
100,7721,4.25866e-05
100,7722,4.25523e-05
100,7723,4.25437e-05
100,7724,4.25095e-05
100,7725,4.25009e-05
100,7726,4.24667e-05
100,7727,4.24581e-05
100,7728,4.24239e-05
100,7729,4.24153e-05
100,7730,4.23812e-05
100,7731,4.23726e-05
100,7732,4.23385e-05
100,7733,4.23299e-05
100,7734,4.22959e-05
100,7735,4.22873e-05
100,7736,4.22533e-05
100,7737,4.22447e-05
100,7738,4.22108e-05
100,7739,4.22021e-05
100,7740,4.21683e-05
100,7741,4.21596e-05
100,7742,4.21258e-05
100,7743,4.21172e-05
100,7744,4.20834e-05
100,7745,4.20748e-05
100,7746,4.2041e-05
100,7747,4.20324e-05
100,7748,4.19987e-05
100,7749,4.19901e-05
100,7750,4.19564e-05
100,7751,4.19478e-05
100,7752,4.19142e-05
100,7753,4.19055e-05
100,7754,4.1872e-05
100,7755,4.18633e-05
100,7756,4.18298e-05
100,7757,4.18211e-05
100,7758,4.17877e-05
100,7759,4.1779e-05
100,7760,4.17456e-05
100,7761,4.1737e-05
100,7762,4.17036e-05
100,7763,4.16949e-05
100,7764,4.16616e-05
100,7765,4.16529e-05
100,7766,4.16197e-05
100,7767,4.1611e-05
100,7768,4.15778e-05
100,7769,4.15691e-05
100,7770,4.15359e-05
100,7771,4.15272e-05
100,7772,4.14941e-05
100,7773,4.14854e-05
100,7774,4.14523e-05
100,7775,4.14436e-05
100,7776,4.14106e-05
100,7777,4.14019e-05
100,7778,4.13689e-05
100,7779,4.13602e-05
100,7780,4.13272e-05
100,7781,4.13185e-05
100,7782,4.12856e-05
100,7783,4.12769e-05
100,7784,4.1244e-05
100,7785,4.12353e-05
100,7786,4.12025e-05
100,7787,4.11938e-05
100,7788,4.1161e-05
100,7789,4.11523e-05
100,7790,4.11196e-05
100,7791,4.11109e-05
100,7792,4.10782e-05
100,7793,4.10695e-05
100,7794,4.10368e-05
100,7795,4.10281e-05
100,7796,4.09955e-05
100,7797,4.09868e-05
100,7798,4.09542e-05
100,7799,4.09455e-05
100,7800,4.0913e-05
100,7801,4.09042e-05
100,7802,4.08718e-05
100,7803,4.08631e-05
100,7804,4.08306e-05
100,7805,4.08219e-05
100,7806,4.07895e-05
100,7807,4.07808e-05
100,7808,4.07485e-05
100,7809,4.07397e-05
100,7810,4.07074e-05
100,7811,4.06987e-05
100,7812,4.06665e-05
100,7813,4.06577e-05
100,7814,4.06255e-05
100,7815,4.06167e-05
100,7816,4.05846e-05
100,7817,4.05758e-05
100,7818,4.05437e-05
100,7819,4.0535e-05
100,7820,4.05029e-05
100,7821,4.04941e-05
100,7822,4.04621e-05
100,7823,4.04534e-05
100,7824,4.04214e-05
100,7825,4.04126e-05
100,7826,4.03807e-05
100,7827,4.03719e-05
100,7828,4.034e-05
100,7829,4.03313e-05
100,7830,4.02994e-05
100,7831,4.02906e-05
100,7832,4.02589e-05
100,7833,4.02501e-05
100,7834,4.02183e-05
100,7835,4.02095e-05
100,7836,4.01778e-05
100,7837,4.0169e-05
100,7838,4.01374e-05
100,7839,4.01286e-05
100,7840,4.0097e-05
100,7841,4.00882e-05
100,7842,4.00566e-05
100,7843,4.00478e-05
100,7844,4.00163e-05
100,7845,4.00075e-05
100,7846,3.9976e-05
100,7847,3.99672e-05
100,7848,3.99357e-05
100,7849,3.99269e-05
100,7850,3.98955e-05
100,7851,3.98867e-05
100,7852,3.98553e-05
100,7853,3.98465e-05
100,7854,3.98152e-05
100,7855,3.98064e-05
100,7856,3.97751e-05
100,7857,3.97663e-05
100,7858,3.97351e-05
100,7859,3.97263e-05
100,7860,3.96951e-05
100,7861,3.96862e-05
100,7862,3.96551e-05
100,7863,3.96463e-05
100,7864,3.96152e-05
100,7865,3.96063e-05
100,7866,3.95753e-05
100,7867,3.95665e-05
100,7868,3.95354e-05
100,7869,3.95266e-05
100,7870,3.94956e-05
100,7871,3.94868e-05
100,7872,3.94559e-05
100,7873,3.9447e-05
100,7874,3.94161e-05
100,7875,3.94073e-05
100,7876,3.93765e-05
100,7877,3.93676e-05
100,7878,3.93368e-05
100,7879,3.9328e-05
100,7880,3.92972e-05
100,7881,3.92884e-05
100,7882,3.92576e-05
100,7883,3.92488e-05
100,7884,3.92181e-05
100,7885,3.92093e-05
100,7886,3.91786e-05
100,7887,3.91698e-05
100,7888,3.91392e-05
100,7889,3.91303e-05
100,7890,3.90998e-05
100,7891,3.90909e-05
100,7892,3.90604e-05
100,7893,3.90515e-05
100,7894,3.90211e-05
100,7895,3.90122e-05
100,7896,3.89818e-05
100,7897,3.89729e-05
100,7898,3.89425e-05
100,7899,3.89337e-05
100,7900,3.89033e-05
100,7901,3.88945e-05
100,7902,3.88642e-05
100,7903,3.88553e-05
100,7904,3.8825e-05
100,7905,3.88162e-05
100,7906,3.87859e-05
100,7907,3.87771e-05
100,7908,3.87469e-05
100,7909,3.8738e-05
100,7910,3.87079e-05
100,7911,3.8699e-05
100,7912,3.86689e-05
100,7913,3.866e-05
100,7914,3.863e-05
100,7915,3.86211e-05
100,7916,3.85911e-05
100,7917,3.85822e-05
100,7918,3.85522e-05
100,7919,3.85433e-05
100,7920,3.85134e-05
100,7921,3.85045e-05
100,7922,3.84746e-05
100,7923,3.84657e-05
100,7924,3.84359e-05
100,7925,3.8427e-05
100,7926,3.83972e-05
100,7927,3.83883e-05
100,7928,3.83585e-05
100,7929,3.83496e-05
100,7930,3.83199e-05
100,7931,3.8311e-05
100,7932,3.82813e-05
100,7933,3.82724e-05
100,7934,3.82428e-05
100,7935,3.82339e-05
100,7936,3.82043e-05
100,7937,3.81954e-05
100,7938,3.81658e-05
100,7939,3.81569e-05
100,7940,3.81274e-05
100,7941,3.81185e-05
100,7942,3.8089e-05
100,7943,3.80801e-05
100,7944,3.80506e-05
100,7945,3.80417e-05
100,7946,3.80123e-05
100,7947,3.80034e-05
100,7948,3.7974e-05
100,7949,3.79651e-05
100,7950,3.79358e-05
100,7951,3.79269e-05
100,7952,3.78976e-05
100,7953,3.78887e-05
100,7954,3.78595e-05
100,7955,3.78506e-05
100,7956,3.78213e-05
100,7957,3.78124e-05
100,7958,3.77833e-05
100,7959,3.77744e-05
100,7960,3.77452e-05
100,7961,3.77363e-05
100,7962,3.77072e-05
100,7963,3.76983e-05
100,7964,3.76692e-05
100,7965,3.76603e-05
100,7966,3.76313e-05
100,7967,3.76224e-05
100,7968,3.75934e-05
100,7969,3.75845e-05
100,7970,3.75556e-05
100,7971,3.75467e-05
100,7972,3.75178e-05
100,7973,3.75088e-05
100,7974,3.748e-05
100,7975,3.74711e-05
100,7976,3.74423e-05
100,7977,3.74333e-05
100,7978,3.74046e-05
100,7979,3.73956e-05
100,7980,3.73669e-05
100,7981,3.7358e-05
100,7982,3.73293e-05
100,7983,3.73203e-05
100,7984,3.72917e-05
100,7985,3.72828e-05
100,7986,3.72541e-05
100,7987,3.72452e-05
100,7988,3.72166e-05
100,7989,3.72077e-05
100,7990,3.71792e-05
100,7991,3.71702e-05
100,7992,3.71417e-05
100,7993,3.71328e-05
100,7994,3.71043e-05
100,7995,3.70954e-05
100,7996,3.7067e-05
100,7997,3.7058e-05
100,7998,3.70296e-05
100,7999,3.70207e-05
100,8000,3.69924e-05
100,8001,3.69834e-05
100,8002,3.69551e-05
100,8003,3.69462e-05
100,8004,3.69179e-05
100,8005,3.6909e-05
100,8006,3.68807e-05
100,8007,3.68718e-05
100,8008,3.68436e-05
100,8009,3.68347e-05
100,8010,3.68065e-05
100,8011,3.67976e-05
100,8012,3.67694e-05
100,8013,3.67605e-05
100,8014,3.67324e-05
100,8015,3.67235e-05
100,8016,3.66954e-05
100,8017,3.66865e-05
100,8018,3.66585e-05
100,8019,3.66496e-05
100,8020,3.66216e-05
100,8021,3.66126e-05
100,8022,3.65847e-05
100,8023,3.65758e-05
100,8024,3.65479e-05
100,8025,3.65389e-05
100,8026,3.65111e-05
100,8027,3.65021e-05
100,8028,3.64743e-05
100,8029,3.64654e-05
100,8030,3.64376e-05
100,8031,3.64287e-05
100,8032,3.64009e-05
100,8033,3.6392e-05
100,8034,3.63643e-05
100,8035,3.63553e-05
100,8036,3.63276e-05
100,8037,3.63187e-05
100,8038,3.62911e-05
100,8039,3.62821e-05
100,8040,3.62545e-05
100,8041,3.62456e-05
100,8042,3.6218e-05
100,8043,3.62091e-05
100,8044,3.61816e-05
100,8045,3.61726e-05
100,8046,3.61451e-05
100,8047,3.61362e-05
100,8048,3.61087e-05
100,8049,3.60998e-05
100,8050,3.60724e-05
100,8051,3.60634e-05
100,8052,3.60361e-05
100,8053,3.60271e-05
100,8054,3.59998e-05
100,8055,3.59908e-05
100,8056,3.59635e-05
100,8057,3.59546e-05
100,8058,3.59273e-05
100,8059,3.59184e-05
100,8060,3.58911e-05
100,8061,3.58822e-05
100,8062,3.5855e-05
100,8063,3.58461e-05
100,8064,3.58189e-05
100,8065,3.581e-05
100,8066,3.57828e-05
100,8067,3.57739e-05
100,8068,3.57468e-05
100,8069,3.57379e-05
100,8070,3.57108e-05
100,8071,3.57019e-05
100,8072,3.56749e-05
100,8073,3.56659e-05
100,8074,3.56389e-05
100,8075,3.563e-05
100,8076,3.56031e-05
100,8077,3.55941e-05
100,8078,3.55672e-05
100,8079,3.55583e-05
100,8080,3.55314e-05
100,8081,3.55225e-05
100,8082,3.54956e-05
100,8083,3.54867e-05
100,8084,3.54599e-05
100,8085,3.54509e-05
100,8086,3.54242e-05
100,8087,3.54152e-05
100,8088,3.53885e-05
100,8089,3.53796e-05
100,8090,3.53529e-05
100,8091,3.53439e-05
100,8092,3.53173e-05
100,8093,3.53083e-05
100,8094,3.52817e-05
100,8095,3.52728e-05
100,8096,3.52462e-05
100,8097,3.52373e-05
100,8098,3.52107e-05
100,8099,3.52018e-05
100,8100,3.51753e-05
100,8101,3.51663e-05
100,8102,3.51398e-05
100,8103,3.51309e-05
100,8104,3.51045e-05
100,8105,3.50955e-05
100,8106,3.50691e-05
100,8107,3.50602e-05
100,8108,3.50338e-05
100,8109,3.50249e-05
100,8110,3.49985e-05
100,8111,3.49896e-05
100,8112,3.49633e-05
100,8113,3.49544e-05
100,8114,3.49281e-05
100,8115,3.49191e-05
100,8116,3.48929e-05
100,8117,3.4884e-05
100,8118,3.48578e-05
100,8119,3.48488e-05
100,8120,3.48227e-05
100,8121,3.48138e-05
100,8122,3.47876e-05
100,8123,3.47787e-05
100,8124,3.47526e-05
100,8125,3.47437e-05
100,8126,3.47176e-05
100,8127,3.47087e-05
100,8128,3.46827e-05
100,8129,3.46737e-05
100,8130,3.46477e-05
100,8131,3.46388e-05
100,8132,3.46129e-05
100,8133,3.46039e-05
100,8134,3.4578e-05
100,8135,3.45691e-05
100,8136,3.45432e-05
100,8137,3.45342e-05
100,8138,3.45084e-05
100,8139,3.44995e-05
100,8140,3.44737e-05
100,8141,3.44647e-05
100,8142,3.4439e-05
100,8143,3.443e-05
100,8144,3.44043e-05
100,8145,3.43953e-05
100,8146,3.43696e-05
100,8147,3.43607e-05
100,8148,3.4335e-05
100,8149,3.43261e-05
100,8150,3.43005e-05
100,8151,3.42915e-05
100,8152,3.42659e-05
100,8153,3.4257e-05
100,8154,3.42314e-05
100,8155,3.42225e-05
100,8156,3.4197e-05
100,8157,3.4188e-05
100,8158,3.41625e-05
100,8159,3.41536e-05
100,8160,3.41281e-05
100,8161,3.41192e-05
100,8162,3.40938e-05
100,8163,3.40848e-05
100,8164,3.40594e-05
100,8165,3.40505e-05
100,8166,3.40251e-05
100,8167,3.40162e-05
100,8168,3.39909e-05
100,8169,3.3982e-05
100,8170,3.39567e-05
100,8171,3.39477e-05
100,8172,3.39225e-05
100,8173,3.39135e-05
100,8174,3.38883e-05
100,8175,3.38794e-05
100,8176,3.38542e-05
100,8177,3.38453e-05
100,8178,3.38201e-05
100,8179,3.38112e-05
100,8180,3.37861e-05
100,8181,3.37771e-05
100,8182,3.3752e-05
100,8183,3.37431e-05
100,8184,3.37181e-05
100,8185,3.37091e-05
100,8186,3.36841e-05
100,8187,3.36752e-05
100,8188,3.36502e-05
100,8189,3.36413e-05
100,8190,3.36163e-05
100,8191,3.36074e-05
100,8192,3.35825e-05
100,8193,3.35735e-05
100,8194,3.35486e-05
100,8195,3.35397e-05
100,8196,3.35149e-05
100,8197,3.3506e-05
100,8198,3.34811e-05
100,8199,3.34722e-05
100,8200,3.34474e-05
100,8201,3.34385e-05
100,8202,3.34137e-05
100,8203,3.34048e-05
100,8204,3.33801e-05
100,8205,3.33712e-05
100,8206,3.33465e-05
100,8207,3.33376e-05
100,8208,3.33129e-05
100,8209,3.3304e-05
100,8210,3.32794e-05
100,8211,3.32705e-05
100,8212,3.32459e-05
100,8213,3.3237e-05
100,8214,3.32124e-05
100,8215,3.32035e-05
100,8216,3.31789e-05
100,8217,3.317e-05
100,8218,3.31455e-05
100,8219,3.31366e-05
100,8220,3.31122e-05
100,8221,3.31033e-05
100,8222,3.30788e-05
100,8223,3.30699e-05
100,8224,3.30455e-05
100,8225,3.30366e-05
100,8226,3.30122e-05
100,8227,3.30033e-05
100,8228,3.2979e-05
100,8229,3.29701e-05
100,8230,3.29458e-05
100,8231,3.29369e-05
100,8232,3.29126e-05
100,8233,3.29037e-05
100,8234,3.28795e-05
100,8235,3.28706e-05
100,8236,3.28464e-05
100,8237,3.28375e-05
100,8238,3.28133e-05
100,8239,3.28044e-05
100,8240,3.27803e-05
100,8241,3.27714e-05
100,8242,3.27473e-05
100,8243,3.27384e-05
100,8244,3.27143e-05
100,8245,3.27054e-05
100,8246,3.26814e-05
100,8247,3.26725e-05
100,8248,3.26485e-05
100,8249,3.26396e-05
100,8250,3.26156e-05
100,8251,3.26067e-05
100,8252,3.25827e-05
100,8253,3.25739e-05
100,8254,3.25499e-05
100,8255,3.25411e-05
100,8256,3.25172e-05
100,8257,3.25083e-05
100,8258,3.24844e-05
100,8259,3.24755e-05
100,8260,3.24517e-05
100,8261,3.24428e-05
100,8262,3.2419e-05
100,8263,3.24102e-05
100,8264,3.23864e-05
100,8265,3.23775e-05
100,8266,3.23538e-05
100,8267,3.23449e-05
100,8268,3.23212e-05
100,8269,3.23123e-05
100,8270,3.22887e-05
100,8271,3.22798e-05
100,8272,3.22562e-05
100,8273,3.22473e-05
100,8274,3.22237e-05
100,8275,3.22148e-05
100,8276,3.21912e-05
100,8277,3.21824e-05
100,8278,3.21588e-05
100,8279,3.215e-05
100,8280,3.21264e-05
100,8281,3.21176e-05
100,8282,3.20941e-05
100,8283,3.20852e-05
100,8284,3.20618e-05
100,8285,3.20529e-05
100,8286,3.20295e-05
100,8287,3.20206e-05
100,8288,3.19973e-05
100,8289,3.19884e-05
100,8290,3.1965e-05
100,8291,3.19562e-05
100,8292,3.19329e-05
100,8293,3.1924e-05
100,8294,3.19007e-05
100,8295,3.18918e-05
100,8296,3.18686e-05
100,8297,3.18597e-05
100,8298,3.18365e-05
100,8299,3.18276e-05
100,8300,3.18044e-05
100,8301,3.17956e-05
100,8302,3.17724e-05
100,8303,3.17636e-05
100,8304,3.17404e-05
100,8305,3.17316e-05
100,8306,3.17085e-05
100,8307,3.16996e-05
100,8308,3.16765e-05
100,8309,3.16677e-05
100,8310,3.16446e-05
100,8311,3.16358e-05
100,8312,3.16128e-05
100,8313,3.16039e-05
100,8314,3.1581e-05
100,8315,3.15721e-05
100,8316,3.15492e-05
100,8317,3.15403e-05
100,8318,3.15174e-05
100,8319,3.15086e-05
100,8320,3.14857e-05
100,8321,3.14768e-05
100,8322,3.1454e-05
100,8323,3.14451e-05
100,8324,3.14223e-05
100,8325,3.14135e-05
100,8326,3.13906e-05
100,8327,3.13818e-05
100,8328,3.1359e-05
100,8329,3.13502e-05
100,8330,3.13275e-05
100,8331,3.13186e-05
100,8332,3.12959e-05
100,8333,3.12871e-05
100,8334,3.12644e-05
100,8335,3.12556e-05
100,8336,3.12329e-05
100,8337,3.12241e-05
100,8338,3.12015e-05
100,8339,3.11927e-05
100,8340,3.11701e-05
100,8341,3.11613e-05
100,8342,3.11387e-05
100,8343,3.11299e-05
100,8344,3.11073e-05
100,8345,3.10985e-05
100,8346,3.1076e-05
100,8347,3.10672e-05
100,8348,3.10447e-05
100,8349,3.10359e-05
100,8350,3.10135e-05
100,8351,3.10047e-05
100,8352,3.09822e-05
100,8353,3.09734e-05
100,8354,3.0951e-05
100,8355,3.09422e-05
100,8356,3.09199e-05
100,8357,3.09111e-05
100,8358,3.08888e-05
100,8359,3.088e-05
100,8360,3.08577e-05
100,8361,3.08489e-05
100,8362,3.08266e-05
100,8363,3.08178e-05
100,8364,3.07955e-05
100,8365,3.07868e-05
100,8366,3.07645e-05
100,8367,3.07558e-05
100,8368,3.07336e-05
100,8369,3.07248e-05
100,8370,3.07026e-05
100,8371,3.06938e-05
100,8372,3.06717e-05
100,8373,3.06629e-05
100,8374,3.06408e-05
100,8375,3.0632e-05
100,8376,3.061e-05
100,8377,3.06012e-05
100,8378,3.05791e-05
100,8379,3.05704e-05
100,8380,3.05484e-05
100,8381,3.05396e-05
100,8382,3.05176e-05
100,8383,3.05088e-05
100,8384,3.04869e-05
100,8385,3.04781e-05
100,8386,3.04562e-05
100,8387,3.04474e-05
100,8388,3.04255e-05
100,8389,3.04168e-05
100,8390,3.03949e-05
100,8391,3.03861e-05
100,8392,3.03643e-05
100,8393,3.03555e-05
100,8394,3.03337e-05
100,8395,3.03249e-05
100,8396,3.03032e-05
100,8397,3.02944e-05
100,8398,3.02727e-05
100,8399,3.02639e-05
100,8400,3.02422e-05
100,8401,3.02334e-05
100,8402,3.02117e-05
100,8403,3.0203e-05
100,8404,3.01813e-05
100,8405,3.01726e-05
100,8406,3.01509e-05
100,8407,3.01422e-05
100,8408,3.01206e-05
100,8409,3.01118e-05
100,8410,3.00902e-05
100,8411,3.00815e-05
100,8412,3.00599e-05
100,8413,3.00512e-05
100,8414,3.00297e-05
100,8415,3.00209e-05
100,8416,2.99994e-05
100,8417,2.99907e-05
100,8418,2.99692e-05
100,8419,2.99605e-05
100,8420,2.9939e-05
100,8421,2.99303e-05
100,8422,2.99089e-05
100,8423,2.99002e-05
100,8424,2.98788e-05
100,8425,2.98701e-05
100,8426,2.98487e-05
100,8427,2.984e-05
100,8428,2.98187e-05
100,8429,2.98099e-05
100,8430,2.97886e-05
100,8431,2.97799e-05
100,8432,2.97586e-05
100,8433,2.97499e-05
100,8434,2.97287e-05
100,8435,2.972e-05
100,8436,2.96987e-05
100,8437,2.969e-05
100,8438,2.96688e-05
100,8439,2.96601e-05
100,8440,2.9639e-05
100,8441,2.96303e-05
100,8442,2.96091e-05
100,8443,2.96004e-05
100,8444,2.95793e-05
100,8445,2.95706e-05
100,8446,2.95495e-05
100,8447,2.95408e-05
100,8448,2.95198e-05
100,8449,2.95111e-05
100,8450,2.94901e-05
100,8451,2.94814e-05
100,8452,2.94604e-05
100,8453,2.94517e-05
100,8454,2.94307e-05
100,8455,2.9422e-05
100,8456,2.94011e-05
100,8457,2.93924e-05
100,8458,2.93715e-05
100,8459,2.93628e-05
100,8460,2.93419e-05
100,8461,2.93332e-05
100,8462,2.93123e-05
100,8463,2.93037e-05
100,8464,2.92828e-05
100,8465,2.92742e-05
100,8466,2.92533e-05
100,8467,2.92447e-05
100,8468,2.92239e-05
100,8469,2.92152e-05
100,8470,2.91945e-05
100,8471,2.91858e-05
100,8472,2.91651e-05
100,8473,2.91564e-05
100,8474,2.91357e-05
100,8475,2.91271e-05
100,8476,2.91064e-05
100,8477,2.90977e-05
100,8478,2.90771e-05
100,8479,2.90684e-05
100,8480,2.90478e-05
100,8481,2.90391e-05
100,8482,2.90185e-05
100,8483,2.90099e-05
100,8484,2.89893e-05
100,8485,2.89807e-05
100,8486,2.89601e-05
100,8487,2.89515e-05
100,8488,2.8931e-05
100,8489,2.89223e-05
100,8490,2.89019e-05
100,8491,2.88932e-05
100,8492,2.88728e-05
100,8493,2.88641e-05
100,8494,2.88437e-05
100,8495,2.88351e-05
100,8496,2.88146e-05
100,8497,2.8806e-05
100,8498,2.87856e-05
100,8499,2.8777e-05
100,8500,2.87566e-05
100,8501,2.8748e-05
100,8502,2.87277e-05
100,8503,2.87191e-05
100,8504,2.86988e-05
100,8505,2.86901e-05
100,8506,2.86699e-05
100,8507,2.86613e-05
100,8508,2.8641e-05
100,8509,2.86324e-05
100,8510,2.86122e-05
100,8511,2.86036e-05
100,8512,2.85834e-05
100,8513,2.85748e-05
100,8514,2.85546e-05
100,8515,2.8546e-05
100,8516,2.85258e-05
100,8517,2.85172e-05
100,8518,2.84971e-05
100,8519,2.84885e-05
100,8520,2.84684e-05
100,8521,2.84598e-05
100,8522,2.84397e-05
100,8523,2.84312e-05
100,8524,2.84111e-05
100,8525,2.84025e-05
100,8526,2.83825e-05
100,8527,2.83739e-05
100,8528,2.83539e-05
100,8529,2.83453e-05
100,8530,2.83254e-05
100,8531,2.83168e-05
100,8532,2.82969e-05
100,8533,2.82883e-05
100,8534,2.82684e-05
100,8535,2.82598e-05
100,8536,2.82399e-05
100,8537,2.82313e-05
100,8538,2.82115e-05
100,8539,2.82029e-05
100,8540,2.81831e-05
100,8541,2.81745e-05
100,8542,2.81547e-05
100,8543,2.81461e-05
100,8544,2.81263e-05
100,8545,2.81178e-05
100,8546,2.8098e-05
100,8547,2.80895e-05
100,8548,2.80697e-05
100,8549,2.80612e-05
100,8550,2.80415e-05
100,8551,2.80329e-05
100,8552,2.80132e-05
100,8553,2.80047e-05
100,8554,2.7985e-05
100,8555,2.79765e-05
100,8556,2.79569e-05
100,8557,2.79483e-05
100,8558,2.79287e-05
100,8559,2.79202e-05
100,8560,2.79006e-05
100,8561,2.78921e-05
100,8562,2.78725e-05
100,8563,2.7864e-05
100,8564,2.78444e-05
100,8565,2.78359e-05
100,8566,2.78164e-05
100,8567,2.78079e-05
100,8568,2.77884e-05
100,8569,2.77799e-05
100,8570,2.77604e-05
100,8571,2.77519e-05
100,8572,2.77325e-05
100,8573,2.77239e-05
100,8574,2.77045e-05
100,8575,2.7696e-05
100,8576,2.76766e-05
100,8577,2.76681e-05
100,8578,2.76488e-05
100,8579,2.76403e-05
100,8580,2.76209e-05
100,8581,2.76124e-05
100,8582,2.75931e-05
100,8583,2.75846e-05
100,8584,2.75653e-05
100,8585,2.75568e-05
100,8586,2.75376e-05
100,8587,2.75291e-05
100,8588,2.75099e-05
100,8589,2.75014e-05
100,8590,2.74822e-05
100,8591,2.74737e-05
100,8592,2.74545e-05
100,8593,2.7446e-05
100,8594,2.74269e-05
100,8595,2.74184e-05
100,8596,2.73992e-05
100,8597,2.73908e-05
100,8598,2.73717e-05
100,8599,2.73632e-05
100,8600,2.73441e-05
100,8601,2.73356e-05
100,8602,2.73166e-05
100,8603,2.73081e-05
100,8604,2.72891e-05
100,8605,2.72806e-05
100,8606,2.72616e-05
100,8607,2.72531e-05
100,8608,2.72341e-05
100,8609,2.72257e-05
100,8610,2.72067e-05
100,8611,2.71983e-05
100,8612,2.71793e-05
100,8613,2.71709e-05
100,8614,2.7152e-05
100,8615,2.71435e-05
100,8616,2.71246e-05
100,8617,2.71162e-05
100,8618,2.70973e-05
100,8619,2.70889e-05
100,8620,2.707e-05
100,8621,2.70616e-05
100,8622,2.70428e-05
100,8623,2.70343e-05
100,8624,2.70155e-05
100,8625,2.70071e-05
100,8626,2.69883e-05
100,8627,2.69799e-05
100,8628,2.69612e-05
100,8629,2.69527e-05
100,8630,2.6934e-05
100,8631,2.69256e-05
100,8632,2.69069e-05
100,8633,2.68985e-05
100,8634,2.68798e-05
100,8635,2.68714e-05
